"ID","aylienNERagdistis","tagmeNEDlogs","DBpediaNERAgdistis3252","ambiverseNEDlogs","meaningcloudAgdistis","qanary_logs_DBpediaSpotlightNED","meaningCloudNEDnew","aylienNEDlogs","textrazorAgdistis","dandiNERAgdistisFINAL","dandilionNEDlogs","OntotextNEDlogs","babelfyAgdistis3000","ambiverseAgdistis","tagmeAgdistis","EntityClassifier_NER_Agdistis","newBabelfyNEDlogs","stanfordAgdistis","ontotextAgdistis"
"12611","1.0","1.0","1.0","0.0","1.0","1.0","","","1.0","1.0","1.0","0.5","","","1.0","0.5","0.4","1.0","0.5"
"12612","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","0.0","0.0","0.0","","","1.0","1.0","0.25","1.0","0.0"
"12613","","1.0","1.0","","1.0","1.0","","0.0","1.0","1.0","1.0","1.0","","","1.0","1.0","0.0","1.0",""
"12614","0.0","","0.0","","1.0","0.0","","1.0","0.0","0.0","0.0","0.0","","","","0.5","","1.0","0.5"
"12615","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","","0.5","","0.0","0.6666666666666666","0.0","","","0.0","0.0","0.0","0.0","0.0"
"12616","1.0","1.0","1.0","","","0.5","","1.0","1.0","1.0","1.0","0.0","","","1.0","0.5","0.5","1.0","0.5"
"12617","0.0","1.0","0.0","","0.0","0.0","","","0.0","0.0","0.25","0.3333333333333333","","","","","0.16666666666666666","0.0","0.0"
"12618","","1.0","","","0.0","","","0.0","1.0","0.5","0.5","0.3333333333333333","0.0","","1.0","0.5","0.0","1.0","0.5"
"12619","1.0","1.0","1.0","","0.0","1.0","","0.0","1.0","1.0","1.0","0.0","","","1.0","","","0.5","0.5"
"12620","","","","","0.0","","","0.5","","","","0.0","0.0","","","0.0","0.0","0.0",""
"12621","1.0","1.0","1.0","","","1.0","","0.0","1.0","1.0","1.0","1.0","","","1.0","1.0","0.5","1.0","1.0"
"12622","1.0","1.0","1.0","","","1.0","","0.3333333333333333","","1.0","0.5","0.0","0.5","","1.0","0.0","0.5","",""
"12623","","1.0","","","0.0","","","1.0","1.0","1.0","1.0","0.0","0.0","","1.0","0.0","0.0","1.0",""
"12624","1.0","1.0","1.0","","","1.0","","0.5","0.0","","","1.0","","","1.0","1.0","","1.0","1.0"
"12625","","1.0","1.0","","0.0","1.0","","1.0","","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"12626","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","0.5","0.0","","","1.0","1.0","","1.0","1.0"
"12627","","1.0","","","0.0","0.5","0.0","1.0","","1.0","1.0","1.0","","","1.0","0.0","0.2857142857142857","","1.0"
"12628","1.0","","1.0","","0.0","1.0","1.0","1.0","0.5","1.0","0.0","0.5","","","","0.3333333333333333","0.0","1.0","0.3333333333333333"
"12629","0.0","1.0","0.0","0.0","","0.0","","","","","1.0","0.5","","0.0","","0.0","","",""
"12630","1.0","1.0","1.0","0.0","1.0","1.0","","","1.0","1.0","0.5","0.5","","","1.0","1.0","0.25","1.0","1.0"
"12631","1.0","1.0","1.0","0.0","","1.0","","1.0","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.3333333333333333","","","1.0","0.3333333333333333","0.3333333333333333","1.0","0.3333333333333333"
"12632","1.0","1.0","0.5","1.0","1.0","0.5","1.0","0.0","1.0","1.0","0.5","0.5","","0.0","1.0","0.6666666666666666","0.4","1.0","0.6666666666666666"
"12633","0.0","1.0","0.0","","","1.0","","1.0","","0.0","1.0","0.5","0.0","","0.0","0.0","0.0","0.0","0.0"
"12634","","","","","","","0.0","","","","1.0","","0.0","","","0.0","","0.0",""
"12635","0.0","1.0","0.0","0.0","","0.0","","1.0","","0.0","0.5","0.0","","","","0.0","0.3333333333333333","0.0","0.0"
"12636","0.0","1.0","0.0","","","0.0","0.0","0.0","0.0","0.0","1.0","","","","0.0","0.0","0.0","0.0","0.0"
"12637","0.0","0.0","1.0","0.0","1.0","1.0","1.0","","1.0","1.0","0.0","0.3333333333333333","","","1.0","0.0","0.3333333333333333","1.0","0.5"
"12638","1.0","1.0","1.0","","0.0","1.0","","1.0","1.0","0.5","0.3333333333333333","1.0","","","1.0","0.5","1.0","1.0","1.0"
"12639","0.5","1.0","0.5","0.0","","0.5","","0.0","0.0","1.0","0.5","0.0","1.0","0.0","1.0","","0.5","",""
"12640","","1.0","","","","","","0.5","1.0","1.0","1.0","0.0","","","1.0","0.5","","1.0","0.5"
"12641","0.0","0.5","0.0","0.0","0.0","0.5","","1.0","0.0","0.0","0.5","0.0","","","0.0","0.0","0.16666666666666666","0.0",""
"12642","1.0","1.0","0.5","","0.0","1.0","","1.0","0.0","0.0","1.0","0.5","","","0.0","0.5","","0.0","0.0"
"12643","","1.0","","","0.0","","0.0","","","","1.0","0.0","0.0","","","0.0","0.0","","0.0"
"12644","1.0","1.0","1.0","1.0","","1.0","1.0","","1.0","0.5","0.3333333333333333","0.3333333333333333","","0.0","1.0","0.5","0.5","1.0",""
"12645","","","","","","","","","","","","0.0","","","","","0.3333333333333333","",""
"12646","1.0","1.0","1.0","","0.5","1.0","1.0","1.0","0.5","1.0","1.0","0.3333333333333333","","","1.0","0.2","0.3333333333333333","0.5","0.5"
"12647","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","","1.0","","1.0","0.0","1.0","0.0","1.0"
"12648","","1.0","","","","","","","","","1.0","0.0","0.0","","","0.0","0.0","","0.0"
"12649","1.0","0.5","1.0","","1.0","0.5","1.0","0.0","1.0","1.0","0.5","0.0","1.0","","1.0","1.0","0.5","1.0","1.0"
"12650","1.0","","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","0.0","0.3333333333333333","1.0","","","1.0","0.5","1.0","1.0"
"12651","","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","0.5","0.0","","1.0","0.5","0.0","1.0","1.0"
"12652","","1.0","","","1.0","1.0","","0.0","","1.0","1.0","1.0","","","1.0","1.0","0.2857142857142857","1.0","1.0"
"12653","","1.0","","","","","","0.6666666666666666","1.0","1.0","1.0","","","","1.0","1.0","","1.0","1.0"
"12654","","1.0","","","","1.0","","0.0","","0.0","0.3333333333333333","1.0","0.0","","","0.0","0.0","0.0",""
"12655","1.0","1.0","1.0","","","1.0","","","1.0","1.0","1.0","1.0","","","1.0","1.0","0.0","1.0",""
"12656","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5","","","1.0","0.3333333333333333","","1.0","0.5"
"12657","0.0","1.0","0.0","0.0","","0.0","","1.0","","1.0","0.5","0.0","","0.0","1.0","0.0","0.25","0.0","0.0"
"12658","0.0","0.5","","","0.0","0.5","","0.6666666666666666","","0.0","0.3333333333333333","","","","","0.0","0.25","0.0","0.0"
"12659","","1.0","1.0","0.0","0.0","0.5","","0.0","1.0","1.0","0.3333333333333333","0.5","","","1.0","1.0","0.5","1.0",""
"12660","0.0","1.0","1.0","","0.0","1.0","0.0","","","1.0","0.3333333333333333","0.0","","","1.0","0.0","0.0","0.0",""
"12661","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","0.5","","","","1.0","","1.0","1.0"
"12662","","1.0","","","","","","","0.0","1.0","0.0","0.3333333333333333","","","1.0","0.0","0.0","","1.0"
"12663","1.0","1.0","","","","","","0.0","1.0","1.0","1.0","","","","1.0","0.0","","1.0","0.5"
"12664","","1.0","0.0","0.0","","0.0","0.0","0.0","0.5","1.0","1.0","","0.0","0.0","1.0","0.5","0.0","0.5","0.5"
"12665","1.0","1.0","1.0","","1.0","1.0","","1.0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","1.0","0.5","0.3333333333333333","1.0","0.6666666666666666"
"12666","1.0","1.0","1.0","","","1.0","0.0","","","0.5","0.25","0.3333333333333333","","","1.0","0.4","0.5","","0.5"
"12667","","1.0","1.0","","1.0","1.0","","","1.0","1.0","1.0","","","","1.0","1.0","0.25","1.0","1.0"
"12668","","","","","","","0.0","","","","","0.0","","","","","0.0","",""
"12669","0.0","1.0","0.0","0.0","","0.0","","","0.0","","1.0","1.0","","","","","0.3333333333333333","0.0",""
"12670","1.0","1.0","1.0","","0.0","1.0","","0.0","1.0","1.0","0.3333333333333333","0.5","1.0","","1.0","0.0","0.5","0.0","1.0"
"12671","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.5","0.3333333333333333","0.3333333333333333","","","1.0","0.0","0.25","1.0","0.5"
"12672","","1.0","0.0","","","1.0","1.0","1.0","0.0","0.0","0.25","0.0","","","0.0","0.0","0.25","0.0","0.0"
"12673","","1.0","","1.0","","0.0","","","1.0","","","0.3333333333333333","1.0","","1.0","","0.5","1.0","1.0"
"12674","","","","","","","","1.0","","","","","0.0","","","0.0","0.0","",""
"12675","1.0","1.0","1.0","","0.0","1.0","","0.0","1.0","1.0","0.6666666666666666","1.0","","","1.0","0.6666666666666666","0.4","1.0","1.0"
"12676","1.0","1.0","0.5","0.0","0.0","0.5","","1.0","0.5","0.5","0.5","1.0","","","1.0","1.0","0.5","1.0","1.0"
"12677","0.0","1.0","0.0","0.0","","0.0","0.0","1.0","","0.3333333333333333","0.3333333333333333","0.0","","","1.0","0.0","0.25","0.0","0.0"
"12678","0.5","1.0","0.5","","0.0","0.5","0.0","1.0","","1.0","1.0","0.6666666666666666","0.0","","1.0","0.25","0.0","1.0","0.6666666666666666"
"12679","1.0","1.0","0.5","0.6666666666666666","1.0","0.5","1.0","1.0","1.0","1.0","0.6666666666666666","0.5","","0.0","1.0","1.0","0.5","1.0","0.6666666666666666"
"12680","1.0","1.0","","","1.0","0.0","1.0","0.0","1.0","1.0","0.5","0.5","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"12681","0.0","1.0","0.0","","1.0","0.0","0.0","1.0","","1.0","1.0","1.0","","","1.0","0.0","0.2","0.5","1.0"
"12682","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"12683","0.0","1.0","0.0","","","0.0","","1.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"12684","0.5","1.0","0.5","0.0","","1.0","0.0","1.0","0.25","0.25","0.0","0.5","","","0.5","0.25","0.5","0.5","0.3333333333333333"
"12685","","1.0","","","","0.0","","0.5","","","0.5","","","","","","0.3333333333333333","",""
"12686","0.0","0.5","0.0","","","0.5","","1.0","","0.0","0.3333333333333333","1.0","0.0","","","0.0","0.0","0.0",""
"12687","","1.0","","","","","","0.6666666666666666","","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"12688","1.0","1.0","0.5","","1.0","0.5","","1.0","","0.5","0.5","1.0","","","1.0","1.0","0.2","1.0","1.0"
"12689","1.0","0.0","","","","","","1.0","1.0","","","0.0","","","","1.0","0.0","1.0","1.0"
"12690","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","0.5","0.5","1.0","0.0","1.0","0.5","1.0","1.0","1.0"
"12691","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","0.5","0.3333333333333333","","","1.0","0.5","","1.0","0.5"
"12692","","1.0","","","","","","0.0","","","0.5","0.0","","","","","0.5","",""
"12693","","1.0","","","1.0","0.0","","1.0","1.0","1.0","1.0","0.0","0.0","","1.0","0.5","0.0","1.0","0.5"
"12694","","","","","","0.0","","0.0","","","","","0.0","","","","1.0","",""
"12695","","1.0","1.0","","1.0","1.0","","1.0","1.0","","","0.0","","","1.0","1.0","0.0","1.0","1.0"
"12696","","","","","","1.0","","1.0","","","1.0","1.0","","","","","1.0","",""
"12697","","1.0","","","1.0","","","1.0","","1.0","0.0","1.0","","","1.0","1.0","","1.0","1.0"
"12698","0.0","0.0","0.0","0.0","","0.0","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"12699","","1.0","","","","","","","1.0","1.0","0.0","0.0","0.0","","1.0","1.0","0.0","1.0","1.0"
"12700","","1.0","","0.0","0.0","","","","0.5","0.5","0.3333333333333333","0.0","","0.0","1.0","0.5","0.0","0.5","0.5"
"12701","","1.0","","","","1.0","","1.0","","","1.0","","","","","","1.0","0.0",""
"12702","","1.0","","","","1.0","1.0","0.0","","","0.5","0.0","","","","","","",""
"12703","0.0","1.0","0.0","","","0.0","","","","0.0","0.0","","","","","0.0","0.5","","0.0"
"12704","1.0","1.0","1.0","1.0","","1.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","0.5","0.6666666666666666","1.0",""
"12705","1.0","1.0","1.0","1.0","","1.0","","","1.0","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.25","","1.0","0.25","0.3333333333333333","1.0","0.5"
"12706","","1.0","0.0","","","0.0","","0.5","","1.0","1.0","1.0","0.0","","1.0","0.0","0.0","0.0",""
"12707","","","","","","0.0","","","","","0.0","0.0","0.0","","","0.0","0.0","",""
"12708","","1.0","","0.0","0.0","","","0.0","","","1.0","","","0.0","","0.0","","0.0","0.0"
"12709","","1.0","","","1.0","","","1.0","1.0","1.0","1.0","0.5","0.0","","1.0","0.0","0.0","1.0","0.5"
"12710","","1.0","","","","","","","","","0.0","","","","","","","",""
"12711","0.5","0.5","0.5","","0.0","0.5","","0.0","0.5","0.3333333333333333","0.3333333333333333","0.0","","","0.5","0.3333333333333333","0.2","1.0","0.3333333333333333"
"12712","1.0","1.0","1.0","1.0","","1.0","","0.5","1.0","0.5","0.3333333333333333","0.5","0.5","0.0","1.0","0.5","0.3333333333333333","1.0","0.5"
"12713","1.0","0.5","1.0","0.0","","1.0","","","","0.5","0.0","0.0","0.0","0.0","0.5","0.5","0.0","0.5","0.5"
"12714","0.0","1.0","0.0","0.0","0.0","1.0","","0.0","","0.0","0.5","0.5","","0.0","0.0","0.0","0.25","0.0","0.0"
"12715","","1.0","1.0","","0.0","1.0","","","1.0","0.5","0.3333333333333333","0.0","","","1.0","0.5","0.0","1.0","1.0"
"12716","1.0","1.0","1.0","","","1.0","1.0","","1.0","1.0","1.0","0.5","0.5","","","0.5","0.5","","1.0"
"12717","0.0","0.25","0.0","0.0","0.5","0.0","","0.0","","0.3333333333333333","0.3333333333333333","0.25","","0.0","0.5","0.0","0.2","0.5","0.3333333333333333"
"12718","1.0","1.0","1.0","","0.0","1.0","","1.0","1.0","1.0","1.0","","","","","1.0","0.5","1.0","1.0"
"12719","1.0","1.0","","0.0","","","","1.0","","1.0","1.0","0.5","","","1.0","0.0","0.3333333333333333","0.0","1.0"
"12720","","","","","","","","1.0","","0.0","0.0","","","","","0.0","0.5","",""
"12721","1.0","1.0","1.0","0.0","1.0","1.0","","1.0","","1.0","1.0","1.0","","","1.0","1.0","0.5","1.0","1.0"
"12722","1.0","1.0","1.0","1.0","","1.0","","0.5","1.0","1.0","0.5","1.0","1.0","","1.0","1.0","1.0","1.0","1.0"
"12723","0.0","","0.0","0.0","1.0","0.0","0.0","1.0","","0.0","0.0","1.0","0.0","","","0.0","0.0","0.0","0.0"
"12724","0.0","1.0","0.0","","","1.0","0.0","0.0","","0.0","1.0","","","","0.0","0.0","0.3333333333333333","0.0","0.0"
"12725","0.0","1.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.5","","0.0","","0.0","0.0","0.0","0.0"
"12726","","","1.0","","1.0","1.0","","","1.0","1.0","1.0","0.5","","","","0.5","0.0","1.0","1.0"
"12727","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","","0.0","","1.0","1.0","0.0","1.0","1.0"
"12728","1.0","1.0","1.0","","","1.0","0.0","","0.0","1.0","1.0","0.0","","","1.0","1.0","0.5","","1.0"
"12729","1.0","","0.5","1.0","","0.5","","0.5","0.5","0.3333333333333333","0.0","1.0","0.0","","","0.5","0.0","1.0","1.0"
"12730","","1.0","1.0","","1.0","0.5","","1.0","1.0","1.0","0.5","0.5","","","1.0","0.6666666666666666","0.2","1.0","1.0"
"12731","1.0","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.0","","","","0.5","","1.0","0.5"
"12732","","","0.0","","","0.0","","1.0","","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"12733","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","","","1.0","0.5","0.3333333333333333","1.0","1.0"
"12734","0.0","0.6666666666666666","0.5","","1.0","0.5","","1.0","0.0","0.5","1.0","0.5","","","0.0","0.0","0.25","0.0","0.5"
"12735","1.0","1.0","1.0","0.5","0.5","1.0","1.0","0.6666666666666666","1.0","0.5","0.5","0.6666666666666666","0.6666666666666666","0.0","1.0","0.16666666666666666","0.6666666666666666","1.0","0.5"
"12736","1.0","1.0","1.0","0.0","","1.0","","0.5","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.5","0.0","1.0","1.0"
"12737","1.0","1.0","1.0","1.0","0.0","1.0","","","1.0","1.0","1.0","0.0","","0.0","1.0","0.5","0.25","1.0","0.5"
"12738","1.0","1.0","1.0","0.0","","1.0","","0.25","1.0","1.0","0.5","0.3333333333333333","","0.0","1.0","0.25","0.5","0.5","1.0"
"12739","0.5","0.5","0.5","0.0","0.0","0.5","0.0","1.0","","0.3333333333333333","0.3333333333333333","0.0","","","0.5","0.3333333333333333","0.5","0.5","0.3333333333333333"
"12740","","","","","","","","0.0","","0.0","0.0","","0.0","","","0.0","0.0","","0.0"
"12741","","0.0","","","","0.0","","1.0","","","0.0","0.0","","","","","0.0","",""
"12742","1.0","1.0","1.0","0.0","","0.0","","0.0","1.0","1.0","1.0","1.0","","0.0","1.0","1.0","0.0","1.0","1.0"
"12743","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.3333333333333333","0.0","1.0","","1.0","1.0","0.3333333333333333","1.0","1.0"
"12744","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"12745","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","0.5","1.0","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"12746","0.0","","0.5","0.0","","0.5","0.0","","0.0","0.0","0.0","0.5","","","","0.0","0.3333333333333333","0.0",""
"12747","0.0","1.0","0.0","","","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.5","0.0","0.0"
"12748","1.0","1.0","0.0","","0.0","0.0","0.0","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.25","","0.0","1.0","0.16666666666666666","0.5","0.5","0.25"
"12749","1.0","","1.0","0.0","","1.0","1.0","1.0","1.0","1.0","0.0","0.0","","","","1.0","0.0","1.0","1.0"
"12750","","","","","","1.0","","1.0","","","1.0","","","","","0.0","0.5","0.0",""
"12751","","1.0","","","0.0","","","1.0","0.0","","0.0","1.0","0.0","","","","0.0","",""
"12752","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","0.5","","","1.0","0.0","0.5","0.0","0.5"
"12753","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","0.5","0.4","0.4","","","1.0","1.0","0.6666666666666666","1.0","0.5"
"12754","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0"
"12755","1.0","0.5","1.0","0.0","0.5","1.0","","","","0.5","0.5","0.5","","0.0","","0.3333333333333333","0.25","0.5","0.5"
"12756","0.0","0.5","0.0","","","0.5","","1.0","","0.0","0.0","0.3333333333333333","","","0.0","0.0","0.3333333333333333","0.0","0.0"
"12757","","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.0","","1.0","1.0","0.0","1.0","1.0"
"12758","1.0","1.0","1.0","1.0","","1.0","0.0","0.0","1.0","1.0","0.5","0.0","1.0","","1.0","1.0","0.5","1.0","1.0"
"12759","1.0","","","","","","","1.0","","","","0.0","","","","0.5","0.5","","0.0"
"12760","1.0","1.0","1.0","","0.0","1.0","","1.0","1.0","1.0","0.3333333333333333","0.5","","","1.0","0.5","0.0","","1.0"
"12761","","1.0","1.0","0.5","","1.0","","1.0","1.0","1.0","1.0","1.0","","0.0","1.0","1.0","","1.0","1.0"
"12762","","0.0","","0.0","","","","","","","0.0","0.0","0.0","","","0.0","0.0","",""
"12763","","","","","","","","1.0","","","","","","","","0.0","","","0.0"
"12764","0.5","1.0","0.5","","","0.5","0.0","0.0","","0.5","0.3333333333333333","1.0","","","0.5","0.5","0.25","0.5","0.5"
"12765","","","1.0","","","1.0","","0.0","1.0","1.0","0.5","0.5","","","","1.0","1.0","","1.0"
"12766","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","0.5","1.0","1.0"
"12767","1.0","1.0","1.0","0.0","","1.0","","0.0","1.0","1.0","1.0","","","","1.0","1.0","","1.0","1.0"
"12768","0.0","1.0","0.0","0.0","1.0","0.0","","1.0","","0.0","0.0","1.0","","","1.0","1.0","1.0","1.0","1.0"
"12769","1.0","1.0","1.0","","0.0","1.0","","","0.0","1.0","1.0","","","","1.0","0.0","0.25","",""
"12770","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","","1.0","0.0","0.0","0.0","","","0.0","0.0","1.0","0.0"
"12771","","1.0","0.0","","","0.0","","","","0.0","0.3333333333333333","0.0","0.0","","0.0","0.0","0.0","",""
"12772","","","","","","","","0.0","0.0","1.0","0.5","1.0","1.0","","","0.0","1.0","","1.0"
"12773","0.0","0.0","0.0","","","0.0","","0.75","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0"
"12774","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","0.5","0.5","0.5","1.0","","1.0","","0.0","1.0","0.5"
"12775","0.0","1.0","0.0","","","1.0","0.0","1.0","","0.0","0.3333333333333333","","","","0.0","0.0","0.3333333333333333","0.0","0.0"
"12776","","1.0","","","","","","1.0","","","0.0","1.0","0.0","","","0.0","0.0","",""
"12777","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.5","0.3333333333333333","","","1.0","0.6666666666666666","0.4","1.0","0.6666666666666666"
"12778","1.0","1.0","1.0","0.0","0.0","1.0","","1.0","","0.6666666666666666","0.5","0.6666666666666666","","","1.0","0.5","0.4","1.0","0.6666666666666666"
"12779","1.0","","1.0","","0.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","","","0.5","0.0","1.0","0.5"
"12780","","1.0","","","1.0","","","0.0","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0"
"12781","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","0.5","0.0","","","1.0","0.0","0.5","0.0","0.0"
"12782","1.0","1.0","1.0","","","1.0","","0.0","1.0","1.0","0.5","0.3333333333333333","1.0","","1.0","1.0","0.5","1.0","1.0"
"12783","","1.0","","","","0.0","","1.0","","","1.0","0.0","","","","","0.0","","0.0"
"12784","1.0","1.0","1.0","","1.0","1.0","","","1.0","1.0","0.3333333333333333","0.5","","","1.0","1.0","1.0","1.0","1.0"
"12785","","1.0","0.5","0.0","","0.5","","1.0","1.0","1.0","1.0","1.0","","0.0","1.0","0.5","0.0","1.0","0.5"
"12786","1.0","0.5","1.0","1.0","","0.5","1.0","","1.0","1.0","0.3333333333333333","0.0","1.0","","1.0","1.0","0.0","1.0","1.0"
"12787","1.0","1.0","1.0","","0.0","1.0","","","1.0","1.0","1.0","","","","1.0","1.0","0.0","1.0","0.0"
"12788","","1.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.3333333333333333","0.5","","","","0.0","0.3333333333333333","0.0",""
"12789","0.0","1.0","0.0","","","1.0","","1.0","0.0","0.0","0.5","0.0","","","0.0","0.0","0.0","",""
"12790","1.0","1.0","1.0","","","0.5","0.0","","1.0","1.0","0.25","0.3333333333333333","","","1.0","0.5","0.0","1.0","0.5"
"12791","","1.0","0.0","0.0","0.0","0.0","","1.0","0.0","","0.0","0.0","","","","0.0","","0.0",""
"12792","0.6666666666666666","1.0","1.0","","","1.0","0.0","","","0.6666666666666666","0.0","0.5","1.0","","1.0","0.0","1.0","0.0","0.6666666666666666"
"12793","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","0.5","0.3333333333333333","1.0","","","1.0","0.3333333333333333","0.2","1.0","0.5"
"12794","1.0","1.0","1.0","1.0","1.0","0.5","","0.0","1.0","1.0","0.3333333333333333","0.5","","0.0","1.0","1.0","0.2","1.0","1.0"
"12795","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","","1.0","1.0","1.0"
