QuestionID;QuestionLength;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;BooleanAns;NumberAnswer;ListAnswer;RecallDBpedia
12643;16;3;3;2;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
12644;7;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12645;11;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;0;1;1;0;0;0;0;1;
12646;13;0;4;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0.5
12647;7;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12648;11;0;1;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;1;
12649;9;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12650;7;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12651;6;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12652;17;3;2;1;0;0;2;1;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0.3333333333
12653;7;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;
12654;10;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12655;7;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
12656;9;2;1;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1
12657;14;3;3;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0
12658;21;2;2;1;0;0;4;0;6;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0.5
12659;11;1;0;2;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12660;11;2;1;0;0;0;3;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;1
12661;9;1;2;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1
12662;17;3;2;1;0;0;1;2;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;
12663;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12664;13;0;1;0;0;0;2;1;5;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
12665;13;0;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12666;15;1;0;0;0;0;5;0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
12667;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12668;9;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;
12669;10;0;2;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0
12670;7;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12671;15;3;2;0;0;0;2;1;4;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
12672;12;1;2;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12673;8;0;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
12674;13;1;2;0;0;0;1;2;0;0;0;0;0;0;0;1;2;1;1;0;0;0;2;0;0;0;0;1;
12675;15;1;0;0;0;0;4;0;4;0;0;0;0;0;0;0;2;0;0;0;1;0;1;1;0;0;0;1;1
12676;8;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12677;16;2;4;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0
12678;16;2;2;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.5
12679;11;0;2;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;1;0.5
12680;14;2;1;0;0;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;0;2;0;0;0;0;0;1;0
12681;18;2;3;0;0;0;4;1;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
12682;14;2;3;0;0;0;1;2;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0
12683;10;1;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0
12684;18;1;1;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;1;0;3;1;1;0;0;0;0;1;1
12685;9;1;1;1;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
12686;17;0;2;2;0;0;1;0;5;0;0;2;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0.5
12687;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12688;14;2;1;0;0;0;3;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;1;1
12689;12;2;1;0;0;0;0;2;2;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;
12690;10;1;0;0;0;0;3;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
12691;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12692;9;1;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12693;11;1;2;0;0;0;0;2;3;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0
12694;8;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
12695;6;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1
12696;9;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;1
12697;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12698;11;2;1;0;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0
12699;11;1;0;0;0;0;2;0;3;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;1;0;0;1;
12700;13;1;3;0;0;0;3;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;
12701;14;0;2;1;0;0;2;0;7;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.5
12702;7;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
12703;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12704;13;1;2;0;0;0;4;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12705;10;2;2;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1
12706;5;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
12707;14;2;2;0;0;0;2;1;0;0;0;1;0;0;0;1;0;0;1;0;2;1;1;0;0;0;0;1;0
12708;13;1;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;1;
12709;16;3;2;0;0;0;3;0;3;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;1;
12710;11;2;2;0;0;0;2;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;
12711;10;1;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12712;10;0;2;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1
12713;10;0;0;0;0;0;1;0;5;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0.5
12714;8;0;2;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1
12715;7;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12716;7;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12717;18;2;3;2;0;0;0;1;5;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
12718;10;0;2;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;1;1
12719;10;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;
12720;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;
12721;9;1;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
12722;7;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1
12723;11;0;3;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
12724;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12725;18;3;2;1;0;0;5;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0
12726;13;3;2;0;0;0;1;2;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
12727;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12728;6;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1
12729;12;2;2;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1
12730;16;1;1;1;0;0;3;0;5;0;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;1;0.5
12731;9;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1
12732;11;2;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0
12733;9;1;0;0;0;0;0;2;2;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1
12734;18;4;2;0;0;0;2;0;5;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.5
12735;14;1;0;0;0;0;4;0;4;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1;0.5
12736;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12737;8;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
12738;13;1;3;1;0;0;2;1;2;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0.5
12739;8;0;1;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12740;10;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;1;
12741;9;1;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0
12742;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12743;15;3;3;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1
12744;20;2;3;0;0;0;5;1;5;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
12745;8;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
12746;11;0;1;0;0;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12747;11;2;2;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
12748;15;1;2;0;0;0;3;0;5;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0
12749;7;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
12750;5;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
12751;17;3;2;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;
12752;7;1;1;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12753;11;0;1;0;0;0;3;0;4;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1
12754;17;2;2;1;0;0;2;0;7;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
12755;20;3;2;1;0;0;4;0;6;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0.5
12756;8;0;1;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12757;9;1;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
12758;7;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12759;12;3;2;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;
12760;7;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1
12761;11;1;1;1;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12762;14;2;0;1;0;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;
12763;8;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;
12764;12;1;1;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0.5
12765;9;1;1;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1
12766;6;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
12767;8;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1
12768;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12769;9;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;1;1
12770;9;1;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12771;12;2;1;1;0;0;2;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;2;0;0;0;0;1;0
12772;11;1;2;0;0;0;2;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;1;0;0;1;
12773;13;2;2;1;0;0;1;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0
12774;8;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12775;14;2;2;0;0;0;3;0;2;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;1;1
12776;12;2;2;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;
12777;16;1;1;0;0;0;2;0;6;0;0;0;0;0;0;1;0;0;1;0;2;0;1;0;0;0;0;1;0.5
12778;15;1;1;1;0;0;1;1;4;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1
12779;8;0;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12780;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;
12781;10;2;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0
12782;8;0;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12783;11;1;0;4;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
12784;10;2;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12785;8;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12786;12;2;2;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;1;1
12787;10;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
12788;12;1;1;0;0;0;1;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
12789;9;1;2;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
12790;15;2;3;0;0;0;2;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1
12791;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12792;7;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
12793;11;2;1;1;0;0;2;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1
12794;14;1;2;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12795;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12796;14;1;2;2;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12797;8;1;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;
12798;10;0;2;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;0
12799;5;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12800;12;1;2;1;0;0;2;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
12801;7;1;1;0;0;0;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12802;9;0;1;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
12803;15;1;4;0;0;0;1;1;5;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0.5
12804;12;1;2;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;1
12805;13;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1
12806;7;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;
12807;11;0;2;1;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
12808;9;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0.5
12809;8;0;1;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12810;10;1;1;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.5
12811;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
12812;12;1;2;0;0;0;1;0;4;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0.5
12813;11;3;2;1;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
12814;9;1;1;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1
12815;12;1;0;0;0;0;3;0;3;0;0;0;0;0;0;1;0;1;0;0;2;0;0;1;0;0;0;1;1
12816;11;1;0;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12817;8;1;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;
12818;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12819;15;3;3;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0
12820;12;2;2;0;0;0;2;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12821;11;0;0;0;0;0;4;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;1
12822;7;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
12823;10;1;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1
12824;10;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;1;1
12825;6;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1
12826;8;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;1;1
12827;7;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;
12828;11;0;0;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1
12829;7;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1
12830;11;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;1;0
12831;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12832;14;0;2;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;1;0.5
12833;13;2;1;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0
12834;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12835;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;
12836;15;2;2;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0.5
12837;13;0;0;1;0;0;4;1;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0.5
12838;13;3;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12839;13;1;0;2;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
12840;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
12841;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
12842;21;4;2;1;0;0;4;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;1;1
12843;8;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1
12844;8;2;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
12845;8;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1
12846;7;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
12847;12;1;1;0;0;0;1;0;4;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;1
12848;14;1;1;0;0;0;3;0;1;0;0;1;0;0;0;2;1;0;1;0;1;0;1;0;0;0;0;1;1
12849;7;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12850;13;2;1;0;0;0;1;1;3;0;0;0;0;0;0;0;1;0;0;2;0;1;1;0;0;0;0;1;
12851;9;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;
12852;13;2;0;0;0;1;2;1;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;1;1
12853;12;1;1;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;1
12854;13;2;2;0;0;0;2;1;2;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0
12855;8;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;
12856;12;2;2;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;
12857;14;1;1;0;0;0;3;0;4;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1
12858;10;0;1;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
12859;10;2;0;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0.5
12860;11;1;2;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;1;1;0;0;2;0;0;0;0;1;1
12861;10;2;1;1;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1
12862;12;2;1;0;0;0;2;1;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;
12863;12;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;1;1
12864;8;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1
12865;12;0;2;0;0;0;3;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
12866;7;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;
12867;12;1;2;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12868;13;3;2;1;0;0;2;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;1;
